covalent,vdw_clash,vdw,proximal,hbond,weak_hbond,xbond,ionic,metal_complex,aromatic,hydrophobic,carbonyl,ligand
0,26,67,9029,2,16,0,0,0,17,36,1,ZINC04160440_008
0,14,29,5666,1,6,0,0,0,0,28,0,ZINC54557482_000
0,30,49,6063,2,8,0,0,0,5,37,0,ZINC06702777_002
0,24,40,8147,4,10,0,0,0,0,34,0,ZINC67387420_009
0,26,44,7034,0,12,0,0,1,0,19,0,ZINC67236871_006
0,37,69,9457,3,18,0,0,0,24,52,0,ZINC36503683_008
0,21,53,8467,1,7,0,1,0,22,30,0,ZINC14158161_005
0,24,54,7811,1,14,0,0,0,11,30,0,ZINC64156052_008
0,29,58,8146,1,14,0,0,0,8,42,0,ZINC05051883_007
0,12,37,5581,0,5,0,3,1,0,17,0,ZINC62813319_007
0,33,58,8635,2,10,0,0,0,10,74,0,ZINC39859396_003
0,27,48,5965,0,12,0,0,3,9,53,0,ZINC35563601_007
0,41,54,7652,1,11,0,0,0,0,32,0,ZINC62261326_002
0,28,57,7761,2,7,0,6,1,10,36,0,ZINC66726811_001
0,9,30,5366,2,5,0,0,0,0,17,1,ZINC66125728_007
0,16,40,8392,1,12,0,0,0,0,39,0,ZINC36371999_007
0,29,50,7008,1,8,0,2,0,17,47,0,ZINC37972473_005
0,10,43,6021,1,10,0,0,0,5,45,0,ZINC51628921_001
0,40,54,7386,0,12,0,0,1,0,42,0,ZINC61833490_009
0,13,36,6334,0,10,0,0,0,0,35,0,ZINC49119824_004
0,22,49,5902,1,12,0,1,0,0,15,0,ZINC63125503_000
0,18,50,7967,2,12,0,0,0,7,23,0,ZINC65419303_001
0,41,65,9429,2,14,0,0,0,9,37,2,ZINC41728204_008
0,37,48,10776,1,17,0,3,1,9,60,1,ZINC39634246_005
0,30,35,6409,0,11,0,0,2,3,26,0,ZINC37819185_000
0,15,27,6960,5,6,0,0,0,5,26,0,ZINC13018178_004
0,19,54,6577,1,6,0,0,1,5,19,0,ZINC37746615_008
1,19,41,6697,1,12,0,0,1,5,48,0,ZINC49128989_003
0,36,43,6759,2,12,0,1,0,5,43,0,ZINC43326422_004
0,8,42,6753,2,7,0,0,0,4,41,0,ZINC45089455_001
0,20,46,6622,3,15,0,0,1,8,32,2,ZINC03652343_002
0,24,54,7768,2,14,0,0,0,11,33,0,CHEMBL43226_003
0,14,58,6732,0,9,0,0,0,4,36,0,ZINC49233142_000
0,25,50,6606,0,14,0,0,1,0,40,0,ZINC07859100_009
0,16,33,5721,2,7,0,0,0,0,25,0,ZINC62115194_009
0,24,44,7149,1,8,0,0,0,9,24,0,ZINC65201922_001
0,30,58,6976,0,11,0,0,0,6,32,0,ZINC42341221_006
0,24,32,6035,0,10,0,5,0,9,24,0,ZINC42420486_008
1,20,46,7431,1,10,0,1,1,15,24,0,ZINC45840946_008
0,19,63,9130,1,5,0,5,0,5,26,0,ZINC45512709_009
0,23,43,6798,1,15,0,0,1,0,36,0,ZINC19421315_004
0,27,56,6626,2,15,0,0,0,1,54,0,ZINC32133731_006
0,46,67,9265,4,15,0,0,0,0,56,1,ZINC14781596_009
0,55,73,10070,1,15,0,16,2,27,83,0,ZINC09170785_006
0,24,40,6269,2,8,0,2,0,0,10,0,ZINC63883349_008
1,59,89,9076,3,22,0,0,0,29,84,0,ZINC15909493_009
0,17,45,6416,1,7,0,0,0,0,37,0,ZINC46539501_002
0,36,50,6775,1,9,0,0,0,14,47,0,ZINC48569048_006
0,22,38,6939,0,8,0,0,2,4,36,0,ZINC21079056_003
0,34,50,9465,5,15,0,4,0,12,35,1,CHEMBL121939_004
1,16,36,6103,1,10,0,0,1,3,31,0,ZINC47340553_007
0,44,73,11223,1,23,0,0,0,19,36,0,ZINC09834736_005
0,11,41,6355,2,3,0,0,0,5,24,0,ZINC49122905_001
0,20,46,6794,2,7,0,0,0,0,38,0,ZINC42824670_007
0,16,51,7301,1,8,0,0,0,1,29,0,ZINC51401537_000
0,18,40,7180,1,5,0,0,1,20,47,0,ZINC21771956_000
0,29,44,5911,0,6,0,0,1,0,13,4,ZINC63193705_007
0,18,43,7253,2,10,0,0,0,0,21,0,ZINC65952379_000
0,18,34,7342,0,5,0,0,1,0,40,0,ZINC67417407_001
0,35,71,10100,2,19,0,1,1,2,52,4,ZINC46130199_001
0,12,35,5152,0,7,0,0,0,0,33,0,ZINC62105144_004
0,33,56,6409,1,13,0,0,0,21,31,0,ZINC53043751_001
0,22,42,5739,0,12,0,0,1,0,29,0,ZINC20191764_007
0,18,38,6036,1,9,0,0,0,1,23,0,ZINC63103849_000
0,38,73,9207,2,17,0,0,0,3,55,1,ZINC59384216_007
0,24,30,6108,1,3,0,0,0,9,12,0,ZINC19793823_005
0,17,35,5873,0,5,0,0,0,13,14,0,ZINC61564448_006
0,21,43,6962,2,11,0,0,0,10,31,0,ZINC50751294_006
0,19,42,8065,2,4,0,0,0,8,40,1,ZINC60567605_000
0,21,39,6633,0,8,0,0,0,0,10,0,ZINC54304293_003
0,28,28,5738,2,6,0,0,0,4,16,0,ZINC54396809_009
0,17,40,5721,0,13,0,2,0,0,44,0,ZINC62743708_006
0,23,60,9263,2,13,0,0,0,8,36,0,ZINC58582464_005
0,31,44,8314,2,11,0,0,0,7,19,0,ZINC45712648_004
0,17,31,5685,3,6,0,0,1,0,16,0,ZINC37481878_000
0,24,47,7108,2,12,0,0,0,0,36,0,ZINC41100039_006
0,23,33,6758,1,8,0,0,1,6,53,0,ZINC49094423_007
0,55,69,10413,1,11,0,0,1,14,74,0,ZINC20763091_004
1,26,48,6904,2,11,0,0,1,7,34,0,ZINC44892639_008
0,25,50,6512,1,12,0,0,0,0,37,0,ZINC53071636_000
0,18,47,6279,1,6,0,0,1,10,43,1,ZINC62703584_007
0,12,39,7579,0,9,0,8,1,0,38,0,ZINC33312466_006
0,15,41,6297,0,6,0,18,1,0,35,0,ZINC52344305_001
0,25,54,7977,0,14,0,0,0,6,51,0,ZINC09206979_000
0,29,43,8137,0,12,0,3,0,12,26,1,ZINC36204269_009
0,23,54,7071,0,17,0,0,0,2,36,0,ZINC50389618_005
0,30,63,9721,1,16,0,0,0,6,29,0,ZINC27574538_009
0,17,54,9067,0,13,0,0,0,1,31,0,ZINC10027802_003
0,17,40,4854,0,6,0,0,1,0,37,0,ZINC50182161_004
0,20,38,5817,5,10,0,0,1,0,9,0,ZINC44608216_009
0,15,38,6312,1,6,0,0,0,0,20,0,ZINC44792950_000
0,41,49,6842,4,12,0,0,1,0,17,0,ZINC61888246_002
0,27,30,6922,4,4,0,5,0,10,19,0,CHEMBL606665_002
0,45,76,10431,3,18,0,0,0,28,45,0,ZINC13057701_002
0,26,62,7273,4,11,0,0,1,17,48,0,ZINC20836886_005
0,10,49,6727,1,10,0,0,0,1,12,0,ZINC36324051_007
0,17,57,6821,1,6,0,0,0,11,38,0,ZINC61949680_004
1,35,59,8527,1,12,0,0,1,11,47,3,ZINC14033571_004
0,37,57,9378,2,21,0,0,0,20,24,0,ZINC39948784_007
0,30,54,8377,0,9,0,6,0,13,26,2,ZINC14159242_001
0,27,57,6424,1,9,0,0,1,25,38,0,ZINC48988285_004
0,23,44,7470,0,15,0,0,1,1,29,0,ZINC65135424_000
0,37,50,6793,1,13,0,0,2,0,15,0,ZINC22049187_002
0,20,52,6488,1,10,0,0,0,9,28,0,ZINC36907403_004
1,22,41,6449,0,6,0,3,3,0,35,0,ZINC52170108_000
0,40,65,7642,1,14,0,0,0,1,43,0,ZINC67195432_005
0,39,69,6717,3,12,0,0,0,21,54,2,ZINC49127942_000
0,28,53,8318,3,12,0,0,0,17,35,0,ZINC14158161_004
0,24,46,6112,3,7,0,0,2,3,22,0,ZINC62708885_002
0,23,51,6751,0,15,0,0,0,0,42,0,ZINC40352468_003
0,21,42,6899,1,8,0,0,0,2,35,0,ZINC17299580_009
0,51,78,11420,2,16,0,0,0,19,88,1,ZINC39612089_009
0,26,75,8378,0,14,0,0,0,3,28,0,ZINC39067957_002
0,16,45,7772,0,15,0,0,0,0,27,0,ZINC51053900_003
0,39,57,9663,2,13,0,0,1,3,59,0,ZINC36585417_004
0,23,39,6484,0,11,0,2,0,11,47,0,ZINC40479390_008
0,32,58,7012,2,12,0,0,0,5,56,0,ZINC37048818_000
0,20,39,7210,1,8,0,0,0,10,29,0,ZINC49740714_007
0,35,39,6925,1,14,0,15,1,0,32,0,ZINC40542915_003
0,30,46,8250,2,7,0,0,1,21,50,0,ZINC14002080_002
0,28,51,6086,3,5,0,0,0,4,19,0,ZINC37823374_003
0,33,53,6779,2,15,0,0,0,18,45,0,ZINC36157934_007
1,12,43,7919,2,3,0,1,1,8,33,0,ZINC45782541_007
0,16,30,6455,1,10,0,0,1,7,35,0,ZINC37017632_002
0,28,61,7902,0,13,0,0,0,2,36,0,ZINC62373168_007
0,20,50,8407,1,14,0,1,0,2,29,0,ZINC29093026_003
0,27,34,5595,1,8,0,0,0,11,44,0,ZINC50196428_003
0,36,67,9407,3,23,0,0,0,13,59,0,ZINC16187210_007
0,22,36,7188,0,10,0,0,0,0,33,0,ZINC53237175_003
0,21,64,8566,0,13,0,0,1,10,40,0,ZINC56337671_008
0,16,46,6792,4,7,0,3,0,1,39,0,CHEMBL280784_002
0,47,56,7549,2,13,0,0,2,1,51,0,ZINC50252443_008
0,26,47,7930,0,12,0,0,0,4,25,0,ZINC66329507_003
0,20,52,7154,1,9,0,0,0,9,31,0,ZINC30614913_002
0,22,52,6610,3,6,0,1,2,4,30,0,ZINC20201269_001
0,46,59,7906,2,10,0,0,1,6,68,1,ZINC67482494_005
0,37,68,9541,3,19,0,0,0,12,47,1,ZINC14653542_004
1,42,59,6719,0,12,0,1,2,26,58,0,ZINC65554078_006
0,20,41,6650,2,7,0,0,1,9,20,0,ZINC53340911_006
0,22,46,6471,1,9,0,0,0,3,22,0,ZINC45065086_004
0,36,61,8674,0,10,0,0,2,10,55,0,ZINC41336054_003
0,40,54,7446,2,11,0,0,0,1,23,0,ZINC63209165_002
0,19,52,7834,5,10,0,0,0,0,36,1,ZINC00115919_002
0,19,37,6565,0,10,0,0,0,8,28,0,ZINC50995797_006
0,18,39,6211,1,5,0,0,0,20,15,0,ZINC66450109_002
0,20,39,5975,1,6,0,0,1,5,22,0,ZINC06357739_000
1,29,44,7031,2,9,0,0,1,11,38,0,ZINC37071937_001
0,18,46,6871,3,9,0,0,2,0,29,0,ZINC54435645_000
0,40,66,10191,1,13,0,0,0,15,51,0,ZINC14579798_005
0,34,64,9011,3,21,0,0,0,0,53,1,ZINC57204805_004
0,42,56,9416,1,14,0,0,0,3,54,2,ZINC15085910_006
0,23,50,6330,1,10,0,0,0,0,32,0,ZINC41323617_009
0,23,41,5686,1,11,0,0,1,0,16,0,ZINC44192138_007
0,21,51,6021,3,12,0,0,0,7,50,0,ZINC44849544_001
0,30,55,7043,2,11,0,15,1,9,46,1,ZINC61609044_001
0,10,48,6458,2,5,0,0,0,8,23,0,ZINC38050242_006
0,19,46,6871,0,6,0,3,0,2,40,0,ZINC41728499_005
0,20,47,6825,2,10,0,3,0,9,38,1,ZINC41802767_004
0,14,47,7991,3,14,0,0,1,4,17,1,ZINC67079395_001
0,24,45,8286,1,9,0,0,0,4,41,0,ZINC14660595_003
0,31,58,7009,1,12,0,0,0,5,33,0,ZINC64863507_005
0,27,54,7068,1,8,0,0,0,16,47,0,ZINC25772124_001
0,15,51,6972,1,7,0,0,1,9,40,1,ZINC62930877_003
0,22,53,7536,4,11,0,0,0,8,49,0,ZINC17055269_000
0,24,43,6939,1,9,0,0,0,0,62,0,ZINC66571763_001
0,27,52,8794,3,5,0,0,1,0,24,0,ZINC27613786_002
0,10,39,5824,1,8,0,0,1,0,30,0,ZINC20092979_002
1,28,43,6075,2,14,0,0,1,8,27,0,ZINC35333728_003
0,42,66,8726,0,15,0,0,1,9,47,0,ZINC14667347_001
0,47,49,7493,3,15,0,0,0,3,30,0,ZINC63212876_005
0,35,49,8801,2,15,0,0,1,5,47,3,ZINC64117058_007
0,18,47,6585,0,11,0,0,0,3,44,0,ZINC37390280_003
0,27,50,5720,0,10,0,0,1,14,39,0,ZINC33508048_003
0,37,75,9646,0,21,0,1,1,0,47,1,ZINC39668929_007
0,26,43,6451,1,9,0,0,1,0,23,1,ZINC36826172_000
0,33,73,7840,1,11,0,0,0,16,52,0,ZINC15871322_005
0,15,37,7949,0,6,0,0,0,2,43,0,ZINC06660100_008
0,20,71,8595,1,17,0,0,1,4,41,0,ZINC17811994_000
0,28,56,8674,0,14,0,0,0,7,26,0,ZINC43480785_009
0,23,57,7480,2,6,0,0,2,6,16,0,ZINC23214095_001
1,18,43,7316,2,4,0,0,1,7,33,0,ZINC63582866_005
0,26,45,6347,1,10,0,0,0,5,10,0,ZINC50246681_004
0,22,52,8179,0,14,0,0,0,14,30,0,ZINC67000367_001
0,34,63,9011,2,11,0,0,1,15,35,0,ZINC26533222_008
0,23,35,7539,3,12,0,0,0,0,35,1,ZINC02620448_001
0,33,55,9792,5,17,0,0,0,4,22,1,ZINC18323579_007
0,17,54,6398,1,12,0,3,0,6,22,0,ZINC37766215_009
0,44,63,8821,1,14,0,0,0,19,31,0,ZINC40703377_006
0,20,38,5786,0,6,0,16,1,0,6,0,ZINC42430748_001
0,25,64,9048,4,12,0,10,0,10,47,1,ZINC39646986_001
0,22,38,4875,1,6,0,0,0,0,28,0,ZINC50182161_002
0,29,38,6424,4,9,0,13,0,0,5,3,ZINC42549709_003
0,39,61,7905,2,14,0,0,0,1,48,1,ZINC45551449_001
0,29,52,7767,3,5,0,0,0,20,36,0,ZINC48232156_001
0,13,41,5489,1,10,0,3,0,0,11,0,ZINC45318161_004
1,14,57,6316,0,7,0,0,1,0,16,0,ZINC54396809_000
0,19,43,5965,0,6,0,0,1,3,26,0,ZINC44931204_003
0,21,41,8121,1,11,0,0,1,11,38,0,ZINC16793583_002
0,32,40,6142,1,11,0,0,1,0,41,0,ZINC62440279_007
0,23,58,8255,4,14,0,0,0,5,29,3,ZINC06477013_005
0,24,51,7394,1,14,0,0,0,4,34,3,ZINC37073590_002
0,32,43,8296,2,10,0,0,0,6,41,1,ZINC25258029_007
0,32,61,8842,1,13,0,0,3,11,42,0,ZINC38517092_007
0,32,69,9643,2,13,0,3,0,11,49,0,CHEMBL340297_002
0,15,34,5909,0,6,0,0,0,2,47,0,ZINC50808892_005
0,30,61,7384,1,7,0,0,0,4,28,3,ZINC56186764_006
0,16,47,6445,2,7,0,8,0,0,22,0,ZINC48835051_001
0,15,30,6297,0,10,0,0,0,0,28,0,ZINC36878868_005
0,17,49,6311,2,6,0,2,1,0,25,0,ZINC54308155_001
0,23,38,6732,0,14,0,0,1,0,30,0,ZINC62936727_003
0,26,52,8500,0,11,0,0,2,8,38,1,ZINC15497619_003
0,27,37,7126,1,10,0,0,1,3,30,0,ZINC36067690_009
0,13,52,6103,2,7,0,0,0,1,23,0,ZINC51148929_008
0,45,61,10050,0,12,0,0,1,17,48,0,ZINC36597210_001
0,30,53,7423,1,12,0,0,0,21,44,0,ZINC14156281_000
0,32,65,8178,1,9,0,0,1,7,20,0,ZINC66782932_006
0,24,54,7417,2,5,0,8,0,18,43,0,ZINC47557711_006
0,18,43,6749,1,10,0,0,0,0,31,1,ZINC40831668_004
0,14,37,6378,1,5,0,2,1,8,34,0,ZINC36269049_004
0,12,34,6074,1,9,0,0,0,4,35,0,ZINC63213239_007
0,36,38,6142,2,12,0,0,0,0,1,1,ZINC45014341_004
0,25,48,7233,2,14,0,0,0,12,29,1,ZINC23506274_004
0,39,45,7373,2,13,0,0,0,23,46,0,ZINC37053704_003
0,19,43,6886,1,10,0,3,0,1,42,0,ZINC16320892_003
0,32,56,8548,2,10,0,0,0,15,53,0,ZINC66841130_002
0,26,34,6047,1,11,0,0,0,8,19,0,ZINC51549698_007
0,29,40,6398,3,9,0,1,0,7,31,0,CHEMBL38218_001
0,42,68,7685,2,11,0,0,0,29,40,0,ZINC66188292_002
0,27,49,6977,2,7,0,0,0,0,27,0,ZINC40376479_004
0,17,34,5561,1,5,0,3,0,9,35,0,ZINC52595381_006
0,13,30,5351,0,8,0,0,0,2,31,0,ZINC43259442_005
0,24,35,7484,3,8,0,0,0,7,32,0,ZINC52848660_007
0,34,49,8926,2,15,0,0,0,3,71,1,ZINC09419527_007
0,44,69,9741,2,16,0,0,0,30,68,1,ZINC10690872_007
0,32,62,8019,0,11,0,0,0,9,21,0,ZINC48732327_008
0,25,49,7417,0,13,0,0,0,0,43,0,ZINC67103711_000
0,13,28,6144,3,10,0,0,0,0,16,0,ZINC04365945_000
0,20,45,6474,2,5,0,4,0,9,36,1,ZINC43594019_000
1,21,47,7010,1,10,0,0,1,13,14,0,ZINC40338404_002
0,34,53,6790,2,7,0,0,1,12,42,0,ZINC40347536_008
0,46,64,9540,1,10,0,0,0,1,55,0,ZINC13623425_008
0,13,38,6309,3,11,0,0,0,0,32,0,ZINC44791935_009
0,20,38,6678,3,15,0,0,1,0,24,0,ZINC21507142_008
0,26,57,6547,1,9,0,0,1,2,8,0,ZINC42418133_005
0,30,70,9641,1,13,0,0,0,22,58,2,ZINC21535754_001
0,17,48,6319,5,8,0,0,0,0,27,0,ZINC35736090_009
0,21,47,7174,2,9,0,0,0,2,42,0,ZINC32210310_000
0,29,44,7165,2,11,0,0,0,7,45,0,ZINC36224860_003
0,21,49,6399,1,10,0,12,1,0,24,0,ZINC49228005_003
0,5,19,5015,1,4,0,0,0,0,24,0,ZINC49045698_009
0,16,56,8049,1,11,0,0,0,1,23,0,ZINC67421074_007
0,22,52,7168,0,7,0,0,0,16,59,0,ZINC37796938_004
0,13,44,5395,1,9,0,0,0,0,32,0,ZINC66646094_004
1,43,71,7120,3,14,0,0,1,9,39,0,ZINC40347506_000
0,25,47,6574,1,4,0,0,1,2,33,0,ZINC42037328_008
1,15,55,7675,1,7,0,0,1,22,31,0,ZINC26121115_009
0,36,67,7012,1,10,0,10,1,28,59,0,ZINC40469660_004
0,23,65,8163,2,11,0,0,2,15,43,0,ZINC16809765_000
0,26,58,8031,2,11,0,0,1,6,39,1,ZINC07616525_002
0,51,65,9117,2,17,0,0,1,0,48,0,ZINC54850589_001
0,29,54,8980,2,15,0,0,1,11,42,0,ZINC14226800_001
0,23,63,8303,3,11,0,0,0,4,41,0,ZINC14021968_008
0,20,27,6167,0,3,0,0,1,2,20,0,ZINC63212471_008
0,26,48,8733,0,14,0,0,0,12,36,0,ZINC20503879_005
1,20,46,5732,1,5,0,1,2,0,15,0,ZINC45121846_004
0,27,39,7502,3,9,0,0,0,2,33,1,ZINC09247979_009
0,42,72,10619,3,18,0,0,0,27,22,0,ZINC21580292_003
0,53,86,8632,4,16,0,0,0,12,46,2,ZINC40731089_006
0,23,53,6822,4,10,0,5,0,10,39,0,ZINC54489363_001
0,15,40,7360,1,8,0,0,0,9,31,0,ZINC38783398_008
0,24,56,6063,4,6,0,0,0,4,38,2,ZINC41602633_002
0,29,36,7142,3,7,0,0,1,0,13,0,ZINC01871634_002
0,36,35,5938,1,11,0,0,0,0,22,0,ZINC44859085_003
0,11,36,6080,1,4,0,0,0,0,31,0,ZINC37643625_004
0,22,42,6357,0,7,0,14,1,8,41,0,ZINC62897461_003
0,19,49,8253,1,7,0,0,1,9,38,0,ZINC66718597_001
0,15,34,5605,1,5,0,0,1,0,21,0,ZINC36262035_002
0,41,52,8113,3,14,0,3,2,17,41,0,ZINC06000999_006
0,25,58,8957,2,13,0,0,1,10,22,0,ZINC10645029_007
0,21,35,6032,0,3,0,0,0,9,23,0,ZINC63195318_008
0,16,41,7756,0,9,0,0,0,0,21,0,ZINC67271838_002
0,18,49,6295,1,12,0,0,1,15,40,0,ZINC48988285_001
0,24,56,6354,2,11,0,0,0,4,20,1,ZINC40328225_002
0,34,49,7104,0,5,0,6,1,9,29,0,ZINC52650746_003
0,15,66,8008,1,10,0,0,0,1,24,0,ZINC63303102_009
0,52,50,8143,1,14,0,0,0,3,32,1,ZINC58391261_004
0,51,71,9118,3,10,0,0,0,3,31,0,ZINC42910944_001
0,17,37,5565,0,6,0,0,0,6,33,0,ZINC45175313_008
0,10,27,4943,1,2,0,2,0,0,18,0,ZINC63025192_000
0,15,59,5727,1,13,0,3,0,0,37,0,ZINC45325572_002
0,29,51,5629,2,7,0,0,0,4,43,0,ZINC53647319_000
0,35,61,6662,1,8,0,0,0,5,32,0,ZINC48720476_001
0,35,53,8027,2,16,0,0,1,3,46,2,ZINC29190000_005
0,28,64,8662,0,12,0,1,0,0,36,0,ZINC39690319_009
1,29,50,6140,5,11,0,0,3,0,10,0,ZINC44869750_002
0,20,28,5785,3,8,0,0,1,0,16,0,ZINC63193705_006
0,19,57,8429,1,10,0,1,0,15,39,0,ZINC21264597_007
0,19,43,6354,1,3,0,0,1,16,39,0,ZINC37707210_005
0,21,37,6170,2,8,0,2,1,0,10,3,ZINC50397812_008
0,29,47,7577,0,8,0,0,1,0,42,0,ZINC67045921_005
0,14,47,6325,0,7,0,0,0,0,20,0,ZINC50905622_005
0,30,64,6794,3,12,0,10,0,0,22,2,ZINC35302202_003
0,36,70,9967,4,19,0,0,0,9,33,0,ZINC19520773_001
0,13,42,6056,0,7,0,0,1,4,23,0,ZINC49298564_005
0,71,82,10474,4,27,0,0,0,5,63,1,ZINC35096648_007
0,19,52,7087,5,6,0,3,0,0,32,0,CHEMBL322906_009
0,24,68,8675,2,10,0,0,0,0,45,0,ZINC14280293_002
0,19,48,6030,4,5,0,0,1,6,28,0,ZINC37665346_007
0,27,50,8276,2,7,0,1,1,20,20,0,CHEMBL333809_009
1,16,51,7640,0,13,0,0,1,0,22,1,ZINC07812072_007
0,17,42,6197,3,10,0,0,2,4,33,0,ZINC44876529_006
0,37,71,8169,0,15,0,0,2,3,27,1,ZINC65193522_005
0,24,58,8071,0,7,0,0,1,11,33,0,ZINC03305103_006
0,23,34,6415,3,6,0,10,2,0,15,0,ZINC63883349_003
0,27,59,8269,1,14,0,0,0,0,29,1,ZINC39484786_007
0,26,52,8493,2,11,0,0,0,8,70,0,ZINC39859396_005
0,25,38,6280,0,8,0,15,1,0,32,0,ZINC38025050_005
0,16,54,6535,0,6,0,0,0,9,52,0,ZINC51666813_008
0,20,39,8221,2,7,0,0,1,3,40,1,ZINC20202743_002
0,33,43,7226,0,17,0,0,0,7,49,1,ZINC58948677_009
1,44,72,7774,1,13,0,0,1,0,28,2,ZINC31026362_009
0,24,35,6413,1,4,0,0,1,8,25,0,ZINC41068989_001
0,17,32,5365,0,6,0,0,2,0,16,0,ZINC36236953_008
0,26,42,6799,3,12,0,0,0,9,31,1,ZINC49286772_002
0,14,47,6466,0,8,0,0,1,5,45,0,ZINC40676167_005
0,24,52,6596,3,8,0,0,0,0,29,2,ZINC49201315_007
0,14,56,6765,4,10,0,1,0,6,28,0,ZINC58418543_006
0,24,34,6576,0,9,0,0,0,0,9,1,ZINC64629752_009
1,26,52,6888,2,10,0,0,1,7,32,0,ZINC44892639_005
0,18,40,5948,2,8,0,6,0,0,28,0,ZINC62870868_000
0,23,57,6979,0,9,0,0,2,6,29,0,ZINC51785830_004
0,19,50,7879,2,12,0,0,0,5,40,0,ZINC58839386_008
0,17,31,5573,1,4,0,3,0,0,22,2,ZINC42430357_008
0,13,49,6314,0,6,0,0,0,2,23,0,ZINC45022656_007
0,21,44,6430,0,11,0,0,0,0,28,1,ZINC50244743_003
0,23,51,6931,1,9,0,0,1,10,35,0,ZINC40346207_002
0,26,43,6093,0,12,0,0,2,0,22,0,ZINC64242393_000
0,30,50,8138,1,10,0,0,0,12,61,0,ZINC13615424_004
0,21,43,6570,1,7,0,0,0,4,35,0,ZINC31543991_003
0,29,37,6411,2,8,0,11,2,1,4,0,CHEMBL128787_009
0,19,37,6764,0,8,0,0,0,5,39,0,ZINC41716944_002
0,15,28,4788,2,8,0,0,0,0,26,0,ZINC45216876_005
0,32,48,7739,1,14,0,0,1,2,53,1,ZINC67456222_009
0,37,44,6902,2,4,0,0,1,19,56,0,ZINC54691242_001
0,18,46,6486,4,9,0,0,0,4,28,0,ZINC40376757_001
0,43,54,7143,2,14,0,0,0,28,61,0,ZINC37951238_000
0,20,47,8124,0,7,0,0,0,4,21,0,ZINC67624821_009
0,34,68,6824,1,10,0,0,0,0,32,3,ZINC49458518_008
0,26,37,6646,0,10,0,0,0,5,38,0,ZINC49233142_009
0,52,36,6495,0,5,0,0,1,4,54,0,ZINC66907712_000
0,15,37,7178,1,5,0,0,0,4,29,0,ZINC54413806_003
0,24,38,6568,0,9,0,0,1,0,17,0,ZINC49290513_006
0,18,40,7242,0,6,0,0,1,10,26,0,ZINC01997189_006
0,23,41,6722,0,8,0,0,0,11,51,0,ZINC63175579_005
0,31,52,8164,0,6,0,0,0,29,47,0,ZINC36573040_005
0,27,46,5779,2,7,0,0,0,0,22,4,ZINC36424852_008
0,14,46,7423,3,10,0,0,0,4,27,0,ZINC58413543_006
0,13,53,6150,0,6,0,0,1,6,23,0,ZINC06048009_003
0,20,37,6217,0,12,0,0,0,0,29,0,ZINC62860731_009
0,16,37,5322,2,9,0,0,1,2,20,0,ZINC55003059_001
0,33,49,6746,2,6,0,0,2,11,33,0,ZINC49141464_005
0,14,35,6228,2,4,0,0,1,4,11,0,ZINC54377553_002
0,19,29,6380,0,2,0,0,0,9,50,0,ZINC47752033_003
0,58,74,8979,0,20,0,0,1,2,59,0,ZINC13621188_005
1,18,33,6987,1,6,0,0,1,7,25,0,ZINC43708530_008
0,23,44,6101,2,4,0,0,1,0,23,0,ZINC38083656_003
0,15,38,5920,3,12,0,1,0,0,5,0,ZINC55165214_005
0,19,41,6315,1,9,0,0,1,13,12,0,ZINC52001108_008
0,23,46,7406,2,10,0,0,2,0,32,0,ZINC37066639_001
0,23,37,5631,2,10,0,0,0,0,13,1,ZINC62098985_007
0,27,63,7588,0,14,0,0,0,9,49,2,ZINC65180033_006
0,17,32,5365,3,6,0,0,0,0,20,0,ZINC38091885_007
0,22,44,6101,1,10,0,0,0,4,29,0,ZINC50773477_008
0,38,58,6085,1,9,0,0,0,29,66,0,ZINC45884839_009
0,48,77,10153,3,13,0,1,0,6,53,0,ZINC28525026_003
0,20,36,6273,1,5,0,0,1,0,32,0,ZINC37615513_007
0,32,55,7461,3,5,0,0,1,11,21,1,ZINC37628244_009
0,27,52,6360,2,12,0,0,0,0,9,0,ZINC44785607_002
0,22,53,6983,2,12,0,4,0,0,26,0,ZINC61813795_009
0,18,53,6668,2,6,0,1,1,0,18,0,ZINC38101521_006
0,30,51,7530,2,6,0,3,1,10,32,0,ZINC28347167_007
0,16,52,9100,0,10,0,0,0,6,56,0,ZINC39939640_003
0,41,56,9047,1,14,0,0,0,9,38,0,ZINC60166219_003
0,19,34,7256,1,5,0,0,1,0,21,0,ZINC65952379_007
0,45,56,7567,4,17,0,0,0,7,28,3,ZINC48154378_003
0,17,45,5985,4,5,0,0,1,10,11,0,ZINC19503648_002
0,17,50,6502,1,13,0,0,0,0,34,0,ZINC38014374_009
0,20,49,6141,3,6,0,0,0,14,25,0,ZINC49086092_007
0,25,63,9274,1,13,0,0,0,5,31,0,ZINC39699189_001
0,24,55,8117,1,8,0,0,2,14,42,0,ZINC16809765_004
1,31,49,7589,2,5,0,0,2,13,51,0,ZINC00070607_001
1,24,44,7410,1,6,0,0,1,10,52,0,ZINC03522712_003
0,25,44,6235,1,10,0,0,1,8,29,0,ZINC61594303_007
1,32,55,6187,1,13,0,0,2,0,17,2,ZINC42947794_009
0,31,36,8407,2,7,0,0,1,14,39,0,ZINC13040482_004
0,31,73,9703,0,20,0,0,1,2,27,0,ZINC18531529_002
0,14,49,7331,1,9,0,0,2,9,47,0,ZINC04522832_001
