C.C,C.N,C.O,C.P,C.S,N.C,N.N,N.O,N.P,N.S,O.C,O.N,O.O,O.P,O.S,F.C,F.N,F.O,F.P,F.S,P.C,P.N,P.O,P.P,P.S,S.C,S.N,S.O,S.P,S.S,Cl.C,Cl.N,Cl.O,Cl.P,Cl.S,Br.C,Br.N,Br.O,Br.P,Br.S,I.C,I.N,I.O,I.P,I.S,ligand
5715,0,2009,0,0,1152,0,406,0,0,1186,0,421,0,0,0,0,0,0,0,0,0,0,0,0,72,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_33|cs335-confgen|mol2|33|dock5
4932,0,845,0,0,1057,0,172,0,0,1053,0,182,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_59|cs331-confgen|mol2|59|dock5
5129,0,867,0,0,1055,0,177,0,0,1078,0,175,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_36|cs331-confgen|mol2|36|dock7
4973,0,846,0,0,1052,0,168,0,0,1069,0,183,0,0,0,0,0,0,0,0,0,0,0,0,54,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_49|cs331-confgen|mol2|49|dock4
3610,0,343,0,0,716,0,66,0,0,738,0,67,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_4|cs336-confgen|mol2|4|dock1
5813,0,2090,0,0,1240,0,438,0,0,1241,0,444,0,0,0,0,0,0,0,0,0,0,0,0,68,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_61|cs335-confgen|mol2|61|dock7
5312,0,928,0,0,1123,0,180,0,0,1124,0,191,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_57|cs339-confgen|mol2|57|dock8
5142,0,886,0,0,1069,0,168,0,0,1087,0,185,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_9|cs339-confgen|mol2|9|dock6
5364,0,1089,0,0,1118,0,223,0,0,1137,0,226,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_65|cs339-confgen|mol2|65|dock4
5188,0,931,0,0,1092,0,195,0,0,1098,0,200,0,0,0,0,0,0,0,0,0,0,0,0,62,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_38|cs339-confgen|mol2|38|dock3
5998,0,1781,0,0,1278,0,373,0,0,1309,0,383,0,0,0,0,0,0,0,0,0,0,0,0,72,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_6|cs335-confgen|mol2|6|dock6
5183,0,873,0,0,1069,0,171,0,0,1106,0,176,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_36|cs331-confgen|mol2|36|dock8
5373,0,967,0,0,1128,0,191,0,0,1123,0,208,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_45|cs339-confgen|mol2|45|dock10
5675,0,2022,0,0,1159,0,416,0,0,1208,0,432,0,0,0,0,0,0,0,0,0,0,0,0,76,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_44|cs335-confgen|mol2|44|dock9
5020,0,1100,0,0,1047,0,220,0,0,1064,0,223,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_41|cs337-confgen|mol2|41|dock5
6003,0,2021,0,0,1207,0,408,0,0,1232,0,422,0,0,0,0,0,0,0,0,0,0,0,0,75,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_60|cs335-confgen|mol2|60|dock4
5468,0,1569,0,0,1153,0,338,0,0,1174,0,347,0,0,0,0,0,0,0,0,0,0,0,0,63,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_92|cs335-confgen|mol2|92|dock5
5012,0,1119,0,0,1045,0,238,0,0,1081,0,239,0,0,0,0,0,0,0,0,0,0,0,0,60,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_54|cs334-confgen|mol2|54|dock1
5548,0,2019,0,0,1202,0,422,0,0,1193,0,413,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_70|cs335-confgen|mol2|70|dock8
5679,0,1654,0,0,1218,0,348,0,0,1224,0,351,0,0,0,0,0,0,0,0,0,0,0,0,65,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_90|cs335-confgen|mol2|90|dock8
5053,0,1121,0,0,1088,0,242,0,0,1086,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_5|cs334-confgen|mol2|5|dock2
5450,0,1028,0,0,1151,0,203,0,0,1158,0,214,0,0,0,0,0,0,0,0,0,0,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_53|cs339-confgen|mol2|53|dock7
5045,0,1260,0,0,1044,0,259,0,0,1068,0,261,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_23|cs340-confgen|mol2|23|dock1
5506,0,1117,0,0,1170,0,217,0,0,1173,0,234,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_50|cs339-confgen|mol2|50|dock6
5889,0,2013,0,0,1264,0,420,0,0,1258,0,419,0,0,0,0,0,0,0,0,0,0,0,0,68,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_100|cs335-confgen|mol2|100|dock5
5959,0,2031,0,0,1199,0,414,0,0,1238,0,417,0,0,0,0,0,0,0,0,0,0,0,0,75,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_55|cs335-confgen|mol2|55|dock3
5772,0,1723,0,0,1203,0,344,0,0,1247,0,366,0,0,0,0,0,0,0,0,0,0,0,0,72,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_21|cs335-confgen|mol2|21|dock4
5334,0,1078,0,0,1132,0,222,0,0,1150,0,223,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_21|cs339-confgen|mol2|21|dock9
5028,0,873,0,0,1023,0,166,0,0,1071,0,176,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_108|cs331-confgen|mol2|108|dock3
5148,0,864,0,0,1078,0,165,0,0,1109,0,176,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_65|cs332-confgen|mol2|65|dock3
5145,0,981,0,0,1066,0,194,0,0,1097,0,205,0,0,0,0,0,0,0,0,0,0,0,0,67,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_20|cs338-confgen|mol2|20|dock7
5716,0,2002,0,0,1143,0,409,0,0,1207,0,435,0,0,0,0,0,0,0,0,0,0,0,0,72,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_31|cs335-confgen|mol2|31|dock8
5165,0,860,0,0,1065,0,166,0,0,1109,0,179,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_98|cs331-confgen|mol2|98|dock5
5927,0,2035,0,0,1262,0,422,0,0,1262,0,424,0,0,0,0,0,0,0,0,0,0,0,0,68,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_81|cs335-confgen|mol2|81|dock6
5051,0,1099,0,0,1046,0,230,0,0,1074,0,219,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_39|cs337-confgen|mol2|39|dock4
5889,0,2023,0,0,1194,0,417,0,0,1217,0,416,0,0,0,0,0,0,0,0,0,0,0,0,75,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_65|cs335-confgen|mol2|65|dock5
5134,0,825,0,0,1068,0,160,0,0,1110,0,170,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_1|cs332-confgen|mol2|1|dock2
5179,0,848,0,0,1073,0,163,0,0,1115,0,179,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_10|cs331-confgen|mol2|10|dock2
5757,0,2066,0,0,1170,0,433,0,0,1226,0,428,0,0,0,0,0,0,0,0,0,0,0,0,76,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_18|cs335-confgen|mol2|18|dock3
5302,0,1046,0,0,1151,0,224,0,0,1149,0,224,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_3|cs338-confgen|mol2|3|dock1
5164,0,838,0,0,1053,0,163,0,0,1103,0,175,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_27|cs331-confgen|mol2|27|dock1
5126,0,850,0,0,1071,0,171,0,0,1077,0,172,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_54|cs331-confgen|mol2|54|dock2
5914,0,2028,0,0,1265,0,422,0,0,1269,0,422,0,0,0,0,0,0,0,0,0,0,0,0,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_72|cs335-confgen|mol2|72|dock7
3621,0,348,0,0,716,0,70,0,0,740,0,70,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_5|cs336-confgen|mol2|5|dock1
5793,0,1669,0,0,1230,0,349,0,0,1234,0,354,0,0,0,0,0,0,0,0,0,0,0,0,67,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_12|cs335-confgen|mol2|12|dock5
5028,0,1127,0,0,1080,0,245,0,0,1081,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_80|cs334-confgen|mol2|80|dock2
5013,0,1104,0,0,1074,0,232,0,0,1077,0,232,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_24|cs334-confgen|mol2|24|dock1
5178,0,835,0,0,1077,0,158,0,0,1116,0,171,0,0,0,0,0,0,0,0,0,0,0,0,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_6|cs332-confgen|mol2|6|dock1
5157,0,866,0,0,1060,0,165,0,0,1114,0,178,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_25|cs331-confgen|mol2|25|dock2
5056,0,1126,0,0,1084,0,242,0,0,1089,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_7|cs334-confgen|mol2|7|dock2
5110,0,884,0,0,1064,0,171,0,0,1066,0,181,0,0,0,0,0,0,0,0,0,0,0,0,58,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_21|cs339-confgen|mol2|21|dock1
5004,0,1120,0,0,1043,0,237,0,0,1079,0,240,0,0,0,0,0,0,0,0,0,0,0,0,60,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_55|cs334-confgen|mol2|55|dock3
5598,0,1970,0,0,1120,0,409,0,0,1179,0,419,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_58|cs335-confgen|mol2|58|dock7
5736,0,1995,0,0,1168,0,403,0,0,1188,0,408,0,0,0,0,0,0,0,0,0,0,0,0,73,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_65|cs335-confgen|mol2|65|dock2
5040,0,1120,0,0,1070,0,224,0,0,1068,0,232,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_26|cs337-confgen|mol2|26|dock1
5003,0,1132,0,0,1059,0,238,0,0,1097,0,243,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_73|cs334-confgen|mol2|73|dock1
5070,0,1101,0,0,1065,0,230,0,0,1088,0,225,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_33|cs337-confgen|mol2|33|dock8
5826,0,1702,0,0,1260,0,362,0,0,1271,0,353,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_101|cs335-confgen|mol2|101|dock7
5566,0,1128,0,0,1169,0,218,0,0,1187,0,234,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_30|cs339-confgen|mol2|30|dock2
4436,0,694,0,0,928,0,141,0,0,930,0,141,0,0,0,0,0,0,0,0,0,0,0,0,50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS333_2|cs333-confgen|mol2|2|dock4
5264,0,1014,0,0,1103,0,208,0,0,1126,0,215,0,0,0,0,0,0,0,0,0,0,0,0,65,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_29|cs338-confgen|mol2|29|dock1
3730,0,369,0,0,740,0,74,0,0,738,0,76,0,0,0,0,0,0,0,0,0,0,0,0,49,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS336_2|cs336-confgen|mol2|2|dock5
5324,0,1058,0,0,1136,0,223,0,0,1155,0,223,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_1|cs338-confgen|mol2|1|dock3
5654,0,1980,0,0,1135,0,413,0,0,1182,0,428,0,0,0,0,0,0,0,0,0,0,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_58|cs335-confgen|mol2|58|dock5
5058,0,843,0,0,1047,0,168,0,0,1101,0,175,0,0,0,0,0,0,0,0,0,0,0,0,57,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_6|cs332-confgen|mol2|6|dock3
5815,0,1687,0,0,1253,0,353,0,0,1251,0,364,0,0,0,0,0,0,0,0,0,0,0,0,66,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_10|cs335-confgen|mol2|10|dock7
5770,0,2052,0,0,1241,0,429,0,0,1238,0,419,0,0,0,0,0,0,0,0,0,0,0,0,67,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_72|cs335-confgen|mol2|72|dock8
5497,0,1107,0,0,1163,0,220,0,0,1175,0,234,0,0,0,0,0,0,0,0,0,0,0,0,62,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_44|cs339-confgen|mol2|44|dock6
5020,0,1109,0,0,1068,0,232,0,0,1094,0,231,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_47|cs334-confgen|mol2|47|dock1
5167,0,1274,0,0,1085,0,250,0,0,1080,0,263,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_20|cs340-confgen|mol2|20|dock9
4930,0,653,0,0,1047,0,145,0,0,1064,0,133,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_48|cs331-confgen|mol2|48|dock7
5045,0,1103,0,0,1056,0,228,0,0,1070,0,236,0,0,0,0,0,0,0,0,0,0,0,0,59,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_57|cs337-confgen|mol2|57|dock2
5139,0,849,0,0,1075,0,165,0,0,1093,0,172,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_39|cs331-confgen|mol2|39|dock1
5180,0,903,0,0,1079,0,169,0,0,1083,0,183,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_37|cs339-confgen|mol2|37|dock2
5025,0,1123,0,0,1074,0,244,0,0,1074,0,241,0,0,0,0,0,0,0,0,0,0,0,0,59,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_4|cs334-confgen|mol2|4|dock3
5128,0,819,0,0,1062,0,157,0,0,1111,0,175,0,0,0,0,0,0,0,0,0,0,0,0,58,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_6|cs332-confgen|mol2|6|dock2
5479,0,2007,0,0,1197,0,422,0,0,1186,0,417,0,0,0,0,0,0,0,0,0,0,0,0,65,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_49|cs335-confgen|mol2|49|dock8
5036,0,869,0,0,1074,0,178,0,0,1092,0,188,0,0,0,0,0,0,0,0,0,0,0,0,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_48|cs331-confgen|mol2|48|dock4
5864,0,1713,0,0,1256,0,363,0,0,1268,0,354,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_71|cs335-confgen|mol2|71|dock7
5048,0,968,0,0,1051,0,199,0,0,1071,0,202,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_17|cs338-confgen|mol2|17|dock3
4957,0,663,0,0,1039,0,131,0,0,1059,0,133,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_41|cs331-confgen|mol2|41|dock1
5145,0,1285,0,0,1088,0,262,0,0,1105,0,261,0,0,0,0,0,0,0,0,0,0,0,0,59,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS340_4|cs340-confgen|mol2|4|dock4
5827,0,2034,0,0,1277,0,428,0,0,1268,0,438,0,0,0,0,0,0,0,0,0,0,0,0,66,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_100|cs335-confgen|mol2|100|dock2
5399,0,987,0,0,1135,0,202,0,0,1151,0,215,0,0,0,0,0,0,0,0,0,0,0,0,61,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_52|cs339-confgen|mol2|52|dock4
4975,0,657,0,0,1059,0,141,0,0,1071,0,133,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_47|cs331-confgen|mol2|47|dock8
5139,0,1138,0,0,1088,0,227,0,0,1075,0,237,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_21|cs334-confgen|mol2|21|dock1
5662,0,1649,0,0,1190,0,352,0,0,1221,0,365,0,0,0,0,0,0,0,0,0,0,0,0,69,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_38|cs335-confgen|mol2|38|dock5
5144,0,864,0,0,1070,0,167,0,0,1111,0,178,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_38|cs332-confgen|mol2|38|dock1
5586,0,1651,0,0,1156,0,326,0,0,1191,0,336,0,0,0,0,0,0,0,0,0,0,0,0,63,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_3|cs335-confgen|mol2|3|dock3
5316,0,1081,0,0,1105,0,223,0,0,1131,0,227,0,0,0,0,0,0,0,0,0,0,0,0,64,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_5|cs339-confgen|mol2|5|dock6
5735,0,1685,0,0,1230,0,355,0,0,1245,0,348,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_32|cs335-confgen|mol2|32|dock3
5799,0,2032,0,0,1236,0,423,0,0,1254,0,420,0,0,0,0,0,0,0,0,0,0,0,0,66,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_49|cs335-confgen|mol2|49|dock3
5020,0,812,0,0,1065,0,160,0,0,1069,0,166,0,0,0,0,0,0,0,0,0,0,0,0,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_53|cs332-confgen|mol2|53|dock3
4806,0,654,0,0,1025,0,139,0,0,1028,0,139,0,0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_42|cs331-confgen|mol2|42|dock1
5094,0,870,0,0,1052,0,172,0,0,1081,0,193,0,0,0,0,0,0,0,0,0,0,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_64|cs332-confgen|mol2|64|dock2
5731,0,2058,0,0,1232,0,435,0,0,1231,0,434,0,0,0,0,0,0,0,0,0,0,0,0,68,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_87|cs335-confgen|mol2|87|dock4
4930,0,859,0,0,1045,0,173,0,0,1085,0,173,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_40|cs331-confgen|mol2|40|dock2
5125,0,841,0,0,1061,0,158,0,0,1094,0,172,0,0,0,0,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_8|cs332-confgen|mol2|8|dock5
4750,0,782,0,0,930,0,157,0,0,987,0,168,0,0,0,0,0,0,0,0,0,0,0,0,61,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS339_61|cs339-confgen|mol2|61|dock4
5140,0,834,0,0,1062,0,166,0,0,1079,0,170,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_99|cs331-confgen|mol2|99|dock8
5164,0,1138,0,0,1090,0,230,0,0,1073,0,238,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_13|cs334-confgen|mol2|13|dock2
5698,0,1984,0,0,1146,0,410,0,0,1201,0,432,0,0,0,0,0,0,0,0,0,0,0,0,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_15|cs335-confgen|mol2|15|dock5
5025,0,1112,0,0,1053,0,236,0,0,1082,0,234,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_10|cs337-confgen|mol2|10|dock3
5150,0,1138,0,0,1084,0,230,0,0,1080,0,235,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS334_11|cs334-confgen|mol2|11|dock7
5123,0,833,0,0,1060,0,159,0,0,1088,0,170,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_12|cs332-confgen|mol2|12|dock2
5157,0,835,0,0,1067,0,165,0,0,1088,0,175,0,0,0,0,0,0,0,0,0,0,0,0,61,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_28|cs331-confgen|mol2|28|dock7
5682,0,1641,0,0,1208,0,335,0,0,1230,0,339,0,0,0,0,0,0,0,0,0,0,0,0,66,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_93|cs335-confgen|mol2|93|dock1
5666,0,1641,0,0,1188,0,345,0,0,1215,0,349,0,0,0,0,0,0,0,0,0,0,0,0,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_63|cs335-confgen|mol2|63|dock4
5583,0,1644,0,0,1166,0,344,0,0,1190,0,345,0,0,0,0,0,0,0,0,0,0,0,0,65,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_14|cs335-confgen|mol2|14|dock9
4896,0,806,0,0,975,0,159,0,0,1036,0,165,0,0,0,0,0,0,0,0,0,0,0,0,64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_42|cs332-confgen|mol2|42|dock5
5173,0,875,0,0,1079,0,171,0,0,1119,0,173,0,0,0,0,0,0,0,0,0,0,0,0,58,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS331_5|cs331-confgen|mol2|5|dock2
5010,0,1119,0,0,1044,0,237,0,0,1068,0,235,0,0,0,0,0,0,0,0,0,0,0,0,59,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_64|cs337-confgen|mol2|64|dock1
5007,0,1121,0,0,1054,0,240,0,0,1067,0,242,0,0,0,0,0,0,0,0,0,0,0,0,58,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_9|cs337-confgen|mol2|9|dock2
5080,0,1103,0,0,1059,0,233,0,0,1092,0,223,0,0,0,0,0,0,0,0,0,0,0,0,60,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS337_40|cs337-confgen|mol2|40|dock6
4982,0,817,0,0,1063,0,166,0,0,1079,0,168,0,0,0,0,0,0,0,0,0,0,0,0,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS332_28|cs332-confgen|mol2|28|dock5
5439,0,1049,0,0,1159,0,217,0,0,1142,0,226,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS338_4|cs338-confgen|mol2|4|dock5
5973,0,2047,0,0,1280,0,427,0,0,1273,0,427,0,0,0,0,0,0,0,0,0,0,0,0,70,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CS335_104|cs335-confgen|mol2|104|dock1
